Division,District,Upazila,Depth,Arsenic,Union,Village,SlNo
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Shibpur,30135
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Hajir Para,Shibpur,30136
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Shibpur,30137
Chittagong,Lakshmipur,Lakshmipur Sadar,36,70,Hajir Para,Shibpur,30138
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Shibpur,30139
Chittagong,Lakshmipur,Lakshmipur Sadar,60,200,Hajir Para,Shibpur,30140
Chittagong,Lakshmipur,Lakshmipur Sadar,30,60,Hajir Para,Shibpur,30141
Chittagong,Lakshmipur,Lakshmipur Sadar,30,60,Hajir Para,Shibpur,30142
Chittagong,Lakshmipur,Lakshmipur Sadar,26,60,Hajir Para,Shibpur,30143
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Hajir Para,Shibpur,30144
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Hajir Para,Shibpur,30145
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Shibpur,30146
Chittagong,Lakshmipur,Lakshmipur Sadar,30,50,Hajir Para,Shibpur,30147
Chittagong,Lakshmipur,Lakshmipur Sadar,36,40,Hajir Para,Shibpur,30148
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Hajir Para,Shibpur,30149
Chittagong,Lakshmipur,Lakshmipur Sadar,75,50,Hajir Para,Shibpur,30150
Chittagong,Lakshmipur,Lakshmipur Sadar,26,30,Hajir Para,Shibpur,30151
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Shibpur,30152
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Shibpur,30153
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Hajir Para,Shibpur,30154
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Shibpur,30155
Chittagong,Lakshmipur,Lakshmipur Sadar,55,100,Hajir Para,Shibpur,30156
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Hajir Para,Shibpur,30157
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30158
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Hajir Para,Shibpur,30159
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Shibpur,30160
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Shibpur,30161
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Shibpur,30162
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Shibpur,30163
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Shibpur,30164
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Shibpur,30165
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Hajir Para,Indrapur,30166
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Indrapur,30167
Chittagong,Lakshmipur,Lakshmipur Sadar,35,100,Hajir Para,Indrapur,30168
Chittagong,Lakshmipur,Lakshmipur Sadar,30,70,Hajir Para,Indrapur,30169
Chittagong,Lakshmipur,Lakshmipur Sadar,36,20,Hajir Para,Indrapur,30170
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Indrapur,30171
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Indrapur,30172
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Hajir Para,Indrapur,30173
Chittagong,Lakshmipur,Lakshmipur Sadar,36,60,Hajir Para,Indrapur,30174
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Indrapur,30175
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Hajir Para,Indrapur,30176
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Indrapur,30177
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Indrapur,30178
Chittagong,Lakshmipur,Lakshmipur Sadar,50,100,Hajir Para,Indrapur,30179
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Hajir Para,Indrapur,30180
Chittagong,Lakshmipur,Lakshmipur Sadar,28,400,Hajir Para,Indrapur,30181
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Hajir Para,Indrapur,30182
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Indrapur,30183
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Indrapur,30184
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Indrapur,30185
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Hajir Para,Indrapur,30186
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Indrapur,30187
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Hajir Para,Bara Ballav Pur,30188
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Hajir Para,Bara Ballav Pur,30189
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Hajir Para,Bara Ballav Pur,30190
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Hajir Para,Bara Ballav Pur,30191
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Bara Ballav Pur,30192
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Bara Ballav Pur,30193
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Bara Ballav Pur,30194
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Bara Ballav Pur,30195
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Hajir Para,Bara Ballav Pur,30196
Chittagong,Lakshmipur,Lakshmipur Sadar,75,20,Hajir Para,Bara Ballav Pur,30197
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Hajir Para,Bara Ballav Pur,30198
Chittagong,Lakshmipur,Lakshmipur Sadar,45,400,Hajir Para,Bara Ballav Pur,30199
Chittagong,Lakshmipur,Lakshmipur Sadar,36,40,Hajir Para,Bara Ballav Pur,30200
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Hajir Para,Bara Ballav Pur,30201
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Hajir Para,Bara Ballav Pur,30202
Chittagong,Lakshmipur,Lakshmipur Sadar,26,30,Hajir Para,Bara Ballav Pur,30203
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Bara Ballav Pur,30204
Chittagong,Lakshmipur,Lakshmipur Sadar,36,70,Hajir Para,Bara Ballav Pur,30205
Chittagong,Lakshmipur,Lakshmipur Sadar,40,40,Hajir Para,Bara Ballav Pur,30206
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Hajir Para,Bara Ballav Pur,30207
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Hajir Para,Bara Ballav Pur,30208
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Bara Ballav Pur,30209
Chittagong,Lakshmipur,Lakshmipur Sadar,56,60,Hajir Para,Bara Ballav Pur,30210
Chittagong,Lakshmipur,Lakshmipur Sadar,36,60,Hajir Para,Bara Ballav Pur,30211
Chittagong,Lakshmipur,Lakshmipur Sadar,36,70,Hajir Para,Bara Ballav Pur,30212
Chittagong,Lakshmipur,Lakshmipur Sadar,36,60,Hajir Para,Bara Ballav Pur,30213
Chittagong,Lakshmipur,Lakshmipur Sadar,36,30,Hajir Para,Bara Ballav Pur,30214
Chittagong,Lakshmipur,Lakshmipur Sadar,80,100,Hajir Para,Bara Ballav Pur,30215
Chittagong,Lakshmipur,Lakshmipur Sadar,46,50,Hajir Para,Hazir Para,30216
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Hazir Para,30217
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Hazir Para,30218
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,South Latifpur,30219
Chittagong,Lakshmipur,Lakshmipur Sadar,46,200,Hajir Para,South Latifpur,30220
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,South Latifpur,30221
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30222
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Hajir Para,South Latifpur,30223
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30224
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Hajir Para,South Latifpur,30225
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,South Latifpur,30226
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,South Latifpur,30227
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,South Latifpur,30228
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,South Latifpur,30229
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,South Latifpur,30230
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,South Latifpur,30231
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Hajir Para,South Latifpur,30232
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,South Latifpur,30233
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,South Latifpur,30234
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30235
Chittagong,Lakshmipur,Lakshmipur Sadar,35,200,Hajir Para,Hazir Para,30236
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Hajir Para,Hazir Para,30237
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Hajir Para,Hazir Para,30238
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Hajir Para,Hazir Para,30239
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Hajir Para,Hazir Para,30240
Chittagong,Lakshmipur,Lakshmipur Sadar,45,300,Hajir Para,Hazir Para,30241
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Hazir Para,30242
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Hazir Para,30243
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Hazir Para,30244
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30245
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30246
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30247
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30248
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30249
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30250
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30251
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30252
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30253
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Char Mohammad Pur,30254
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30255
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30256
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30257
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30258
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Hajir Para,Char Mohammad Pur,30259
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Char Mohammad Pur,30260
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Char Mohammad Pur,30261
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30262
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30263
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30264
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30265
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30266
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30267
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Char Mohammad Pur,30268
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30269
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Hajir Para,Char Mohammad Pur,30270
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30271
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30272
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,South Latifpur,30273
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30274
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30275
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30276
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30277
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30278
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30279
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Hajir Para,Char Mohammad Pur,30280
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30281
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30282
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Char Mohammad Pur,30283
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30284
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30285
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Char Mohammad Pur,30286
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30287
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30288
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30289
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30290
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30291
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30292
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30293
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30294
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30295
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30296
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Hajir Para,Char Mohammad Pur,30297
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30298
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30299
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30300
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30301
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30302
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30303
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30304
Chittagong,Lakshmipur,Lakshmipur Sadar,46,100,Hajir Para,Char Mohammad Pur,30305
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30306
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30307
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Char Mohammad Pur,30308
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Char Mohammad Pur,30309
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30310
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Char Mohammad Pur,30311
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30312
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30313
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30314
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30315
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30316
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30317
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Char Mohammad Pur,30318
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Hajir Para,Char Mohammad Pur,30319
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Char Mohammad Pur,30320
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30321
Chittagong,Lakshmipur,Lakshmipur Sadar,46,100,Hajir Para,Char Mohammad Pur,30322
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30323
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30324
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Char Mohammad Pur,30325
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Char Mohammad Pur,30326
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Char Mohammad Pur,30327
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Hajir Para,Char Mohammad Pur,30328
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30329
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Char Mohammad Pur,30330
Chittagong,Lakshmipur,Lakshmipur Sadar,55,100,Hajir Para,Char Mohammad Pur,30331
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Hajir Para,Char Mohammad Pur,30332
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Hajir Para,Char Mohammad Pur,30333
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Char Mohammad Pur,30334
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30335
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30336
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30337
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30338
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Hajir Para,Char Mohammad Pur,30339
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30340
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30341
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Char Mohammad Pur,30342
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30343
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Hajir Para,Char Mohammad Pur,30344
Chittagong,Lakshmipur,Lakshmipur Sadar,46,100,Hajir Para,Char Mohammad Pur,30345
Chittagong,Lakshmipur,Lakshmipur Sadar,46,100,Hajir Para,Char Mohammad Pur,30346
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30347
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30348
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30349
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Char Mohammad Pur,30350
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30351
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30352
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Hajir Para,Char Mohammad Pur,30353
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30354
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30355
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Hajir Para,Char Mohammad Pur,30356
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,Char Mohammad Pur,30357
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30358
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Hajir Para,Char Mohammad Pur,30359
Chittagong,Lakshmipur,Lakshmipur Sadar,62,50,Hajir Para,Char Mohammad Pur,30360
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Char Mohammad Pur,30361
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Hajir Para,Char Mohammad Pur,30362
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30363
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30364
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30365
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Char Mohammad Pur,30366
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Hajir Para,Char Mohammad Pur,30367
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Char Mohammad Pur,30368
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30369
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Char Mohammad Pur,30370
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Hajir Para,Char Mohammad Pur,30371
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Hajir Para,Char Mohammad Pur,30372
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Char Mohammad Pur,30373
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Char Mohammad Pur,30374
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Hajir Para,Char Mohammad Pur,30375
Chittagong,Lakshmipur,Lakshmipur Sadar,50,100,Hajir Para,South Latifpur,30376
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,South Latifpur,30377
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,South Latifpur,30378
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,South Latifpur,30379
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Hajir Para,South Latifpur,30380
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,South Latifpur,30381
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,South Latifpur,30382
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,South Latifpur,30383
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30384
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30385
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30386
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,South Latifpur,30387
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,South Latifpur,30388
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Hajir Para,South Latifpur,30389
Chittagong,Lakshmipur,Lakshmipur Sadar,46,500,Hajir Para,Hazir Para,30390
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30391
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Hajir Para,Shibpur,30392
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Shibpur,30393
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30394
Chittagong,Lakshmipur,Lakshmipur Sadar,46,100,Hajir Para,Shibpur,30395
Chittagong,Lakshmipur,Lakshmipur Sadar,46,100,Hajir Para,Shibpur,30396
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30397
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para,Shibpur,30398
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30399
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30400
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Shibpur,30401
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Hajir Para,Shibpur,30402
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30403
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Shibpur,30404
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Shibpur,30405
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30406
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30407
Chittagong,Lakshmipur,Lakshmipur Sadar,46,100,Hajir Para,Shibpur,30408
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30409
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30410
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30411
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Shibpur,30412
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Hajir Para,Shibpur,30413
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30414
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30415
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30416
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Hajir Para,Shibpur,30417
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para,Shibpur,30418
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Hajir Para,Shibpur,30419
