id,Division,District,Upazila,Union,Mouza,Depth,Arsenic,lon,lat
22170230,Barisal,Barguna,Bamna,Dauatala,Bhaijora,280,0,90.01861,22.22028
22200173,Barisal,Barguna,Bamna,Dauatala,Bhaijora,281,0,90.01972,22.22
22160006,Barisal,Barguna,Amtali,Kukua,Keowabunia,273,0,90.31278,22.22556
22160488,Barisal,Barguna,Amtali,Kukua,Keowabunia,280,0,90.29861,22.22583
22180176,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,278,0,90.11389,22.23056
22180177,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,276,0,90.14056,22.23917
22180247,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,277,0,90.12389,22.23778
22180286,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,281,0,90.13694,22.23778
22180287,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,281,0,90.11417,22.22556
22180288,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,277,0,90.12694,22.23083
22180289,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,276,0,90.135,22.23139
22180290,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,275,0,90.12806,22.22944
22180291,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,274,0,90.12083,22.22139
22180293,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,323,0,90.12278,22.22444
22180415,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,281,0.01,90.14278,22.23944
22180416,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,278,0,90.11972,22.23667
22180417,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,279,0,90.11806,22.24056
22180418,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,280,0,90.12333,22.22972
22180419,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,281,0,90.12778,22.22528
22190209,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,278,0,90.14194,22.24083
22190210,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,274,0,90.1425,22.23917
22190312,Barisal,Barguna,Barguna Sadar,Phuljhury,Chhota Gaurichanna,278,0,90.13667,22.24
22160012,Barisal,Barguna,Amtali,Atharagashia,Atharagashia,318,0,90.34361,22.23583
22160014,Barisal,Barguna,Amtali,Atharagashia,Atharagashia,271,0,90.33306,22.2275
22160141,Barisal,Barguna,Amtali,Atharagashia,Atharagashia,270,0,90.33333,22.23
22160142,Barisal,Barguna,Amtali,Atharagashia,Atharagashia,277,0,90.3425,22.22778
22160409,Barisal,Barguna,Amtali,Atharagashia,Atharagashia,280,0,90.33361,22.22056
22160467,Barisal,Barguna,Amtali,Atharagashia,Atharagashia,301,0,90.33833,22.215
22160468,Barisal,Barguna,Amtali,Atharagashia,Atharagashia,291,0,90.3325,22.2025
22180233,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,323,0,90.08583,22.21111
22180244,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,274,0,90.08694,22.21222
22190072,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,273,0,90.1075,22.21722
22190073,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,271,0,90.09389,22.21722
22190074,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,274,0,90.085,22.215
22190076,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,258,0,90.11111,22.23111
22190123,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,270,0,90.10667,22.22139
22190127,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,272,0,90.08111,22.22194
22190128,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,272,0,90.08694,22.21833
22190136,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,279,0,90.08444,22.22222
22190137,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,272,0,90.09583,22.21778
22190139,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,269,0,90.08083,22.21833
22190143,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,272,0,90.08944,22.22389
22190144,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,274,0,90.10611,22.21611
22190145,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,272,0,90.08389,22.22778
22190179,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,277,0,90.09417,22.22
22190183,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,273,0,90.09972,22.22722
22190185,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,276,0,90.09778,22.21722
22190186,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,276,0,90.07861,22.21861
22190187,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,278,0,90.08389,22.22083
22190188,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,266,0,90.085,22.22194
22190189,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,270,0,90.08472,22.22889
22190190,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,276,0,90.09417,22.22
22190191,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,268,0,90.11028,22.22222
22190192,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,267,0,90.10778,22.21778
22190268,Barisal,Barguna,Betagi,Sarishamuri,Sarishamuri,270,0,90.1075,22.21917
22180013,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,277,0,90.13694,22.20528
22180015,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,270,0,90.15194,22.20722
22180016,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,278,0,90.16056,22.21444
22180017,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,282,0,90.16139,22.19778
22180018,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,280,0,90.16056,22.19417
22180019,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,277,0,90.15417,22.20222
22180178,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,280,0,90.15861,22.21333
22180294,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,279,0,90.13639,22.2075
22180295,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,272,0,90.13556,22.20833
22180297,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,275,0,90.14694,22.2175
22180298,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,275,0,90.15306,22.20972
22180299,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,272,0,90.14861,22.2325
22180403,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,289,0,90.13417,22.20472
22180421,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,281,0,90.13972,22.20972
22180422,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,272,0,90.14528,22.21611
22180423,Barisal,Barguna,Barguna Sadar,Phuljhury,Burirkhal,286,0,90.15944,22.1925
22160392,Barisal,Barguna,Amtali,Atharagashia,Gerabunia,281,0,90.34167,22.20639
22160472,Barisal,Barguna,Amtali,Atharagashia,Gerabunia,282,0,90.35056,22.20972
22160001,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,275,0,90.27,22.22111
22160059,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,286,0,90.24278,22.20028
22160061,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,288,0,90.25278,22.21917
22160062,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,284,0,90.25778,22.20389
22160063,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,284,0,90.26861,22.21
22160064,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,285,0,90.26667,22.21
22160122,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,284,0,90.24917,22.21361
22160131,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,314,0,90.25917,22.21861
22160132,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,326,0,90.24889,22.19944
22160310,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,272,0,90.26917,22.22556
22160405,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,283,0,90.25472,22.20722
22160406,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,271,0,90.26139,22.21444
22160486,Barisal,Barguna,Amtali,Gulisakhali,Gojkhali,278,0,90.26611,22.22694
22180102,Barisal,Barguna,Barguna Sadar,Keorabunia,Adabaria,277,0,90.18806,22.22278
22180201,Barisal,Barguna,Barguna Sadar,Keorabunia,Adabaria,276,0,90.18889,22.22111
22180304,Barisal,Barguna,Barguna Sadar,Keorabunia,Adabaria,284,0,90.19278,22.22444
22180306,Barisal,Barguna,Barguna Sadar,Keorabunia,Adabaria,284,0,90.18917,22.22639
22180425,Barisal,Barguna,Barguna Sadar,Keorabunia,Adabaria,276,0,90.19556,22.22444
22180426,Barisal,Barguna,Barguna Sadar,Keorabunia,Adabaria,278,0,90.1925,22.21917
22180014,Barisal,Barguna,Barguna Sadar,Phuljhury,Gilatali,279,0,90.13528,22.2175
22180179,Barisal,Barguna,Barguna Sadar,Phuljhury,Gilatali,275,0,90.12361,22.2225
22180292,Barisal,Barguna,Barguna Sadar,Phuljhury,Gilatali,281,0,90.13306,22.21861
22180296,Barisal,Barguna,Barguna Sadar,Phuljhury,Gilatali,278,0,90.13833,22.21556
22170163,Barisal,Barguna,Bamna,Dauatala,Hogalpati,276,0,90.00694,22.21944
22160408,Barisal,Barguna,Amtali,Kukua,Khagodon,281,0,90.31944,22.22389
22160487,Barisal,Barguna,Amtali,Kukua,Khagodon,280,0,90.32083,22.2225
22170044,Barisal,Barguna,Bamna,Dauatala,Gudighata,280,0,90.03889,22.21639
22170053,Barisal,Barguna,Bamna,Dauatala,Gudighata,278,0,90.03528,22.21444
22170054,Barisal,Barguna,Bamna,Dauatala,Gudighata,278,0,90.04028,22.21889
22170056,Barisal,Barguna,Bamna,Dauatala,Gudighata,269,0,90.04361,22.22361
22170062,Barisal,Barguna,Bamna,Dauatala,Gudighata,240,0,90.02583,22.21278
22170067,Barisal,Barguna,Bamna,Dauatala,Gudighata,270,0,90.0275,22.21167
22170068,Barisal,Barguna,Bamna,Dauatala,Gudighata,279,0,90.04667,22.22
22170069,Barisal,Barguna,Bamna,Dauatala,Gudighata,278,0,90.02611,22.21194
22170077,Barisal,Barguna,Bamna,Dauatala,Gudighata,272,0,90.03639,22.21444
22170078,Barisal,Barguna,Bamna,Dauatala,Gudighata,272,0,90.03917,22.21389
22170079,Barisal,Barguna,Bamna,Dauatala,Gudighata,272,0,90.03389,22.2125
22170102,Barisal,Barguna,Bamna,Dauatala,Gudighata,273,0,90.03333,22.22639
22170103,Barisal,Barguna,Bamna,Dauatala,Gudighata,272,0,90.03556,22.22417
22170148,Barisal,Barguna,Bamna,Dauatala,Gudighata,276,0,90.035,22.22417
22170170,Barisal,Barguna,Bamna,Dauatala,Gudighata,280,0,90.02944,22.21944
22170172,Barisal,Barguna,Bamna,Dauatala,Gudighata,279,0,90.03833,22.21417
22170173,Barisal,Barguna,Bamna,Dauatala,Gudighata,280,0,90.03861,22.215
22170175,Barisal,Barguna,Bamna,Dauatala,Gudighata,272,0,90.01444,22.19389
22170177,Barisal,Barguna,Bamna,Dauatala,Gudighata,283,0,90.01639,22.19861
22170180,Barisal,Barguna,Bamna,Dauatala,Gudighata,275,0,90.055,22.2175
22200232,Barisal,Barguna,Bamna,Dauatala,Gudighata,282,0,90.015,22.19889
22180180,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Ayla Patakata,278,0,90.21472,22.20972
22180181,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Ayla Patakata,278,0,90.21472,22.21139
22180319,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Ayla Patakata,280,0,90.21056,22.21306
22180433,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Ayla Patakata,272,0,90.20139,22.22417
22160312,Barisal,Barguna,Amtali,Kukua,Roybala,271,0,90.30389,22.21722
22170045,Barisal,Barguna,Patharghata,Raihanpur,Madartali,280,0,90.00944,22.19389
22170051,Barisal,Barguna,Patharghata,Raihanpur,Madartali,275,0,90.01639,22.19944
22170052,Barisal,Barguna,Patharghata,Raihanpur,Madartali,268,0,90.01611,22.20194
22170058,Barisal,Barguna,Patharghata,Raihanpur,Madartali,274,0,90.02667,22.22333
22170066,Barisal,Barguna,Patharghata,Raihanpur,Madartali,272,0,90.0225,22.20861
22170100,Barisal,Barguna,Patharghata,Raihanpur,Madartali,277,0,90.02556,22.22333
22170146,Barisal,Barguna,Patharghata,Raihanpur,Madartali,284,0,90.02583,22.22417
22170169,Barisal,Barguna,Patharghata,Raihanpur,Madartali,280,0,90.02417,22.21056
22200145,Barisal,Barguna,Patharghata,Raihanpur,Madartali,268,0,90.01833,22.21722
22200149,Barisal,Barguna,Patharghata,Raihanpur,Madartali,277,0,90.01361,22.21306
22200150,Barisal,Barguna,Patharghata,Raihanpur,Madartali,280,0,90.01444,22.2175
22200157,Barisal,Barguna,Patharghata,Raihanpur,Madartali,274,0,90.02083,22.20917
22200174,Barisal,Barguna,Patharghata,Raihanpur,Madartali,276,0,90.00917,22.20194
22200180,Barisal,Barguna,Patharghata,Raihanpur,Madartali,282,0,90.01472,22.21611
22200185,Barisal,Barguna,Patharghata,Raihanpur,Madartali,271,0,90.00333,22.2075
22200234,Barisal,Barguna,Patharghata,Raihanpur,Madartali,280,0,90.00028,22.19694
22160013,Barisal,Patuakhali,Galachipa,Amkhola,Bauria Kismat,277,0,90.37361,22.21667
22160009,Barisal,Barguna,Amtali,Kukua,Charkhali,276,0,90.28028,22.21306
22160299,Barisal,Barguna,Amtali,Kukua,Charkhali,279,0,90.27083,22.21806
22160407,Barisal,Barguna,Amtali,Kukua,Charkhali,279,0,90.275,22.22056
22160067,Barisal,Barguna,Amtali,Kukua,Paschim Chunakhali,314,0,90.28417,22.21861
22160272,Barisal,Barguna,Amtali,Kukua,Paschim Chunakhali,268,0,90.28583,22.21972
22160313,Barisal,Barguna,Amtali,Kukua,Paschim Chunakhali,272,0,90.30556,22.20222
22160314,Barisal,Barguna,Amtali,Kukua,Paschim Chunakhali,275,0,90.2825,22.20889
22160410,Barisal,Barguna,Amtali,Kukua,Paschim Chunakhali,285,0,90.30694,22.19889
22160411,Barisal,Barguna,Amtali,Kukua,Paschim Chunakhali,280,0,90.28222,22.21028
22200179,Barisal,Barguna,Patharghata,Raihanpur,Betmor,181,0,89.97306,22.20139
22180074,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,283,0,90.12056,22.21806
22180077,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,282,0,90.1225,22.20778
22180078,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,278,0,90.11917,22.21
22180133,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,280,0,90.12083,22.20972
22180134,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,279,0,90.11333,22.19667
22180136,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,280,0,90.11722,22.20528
22180137,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,276,0,90.11222,22.20583
22180141,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,279,0,90.11944,22.20389
22180142,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,276,0,90.11361,22.20611
22180210,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,275,0,90.11861,22.21139
22180214,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,283,0,90.12444,22.21722
22180279,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,287,0,90.11861,22.21083
22180280,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,284,0,90.12139,22.20861
22180281,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,279,0,90.12222,22.21639
22180282,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,265,0,90.12583,22.20722
22180412,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,288,0,90.12556,22.20194
22180420,Barisal,Barguna,Barguna Sadar,Gaurichanna,Phuljhuri,276,0,90.12556,22.21889
22180088,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,286,0,90.17333,22.21278
22180103,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,277,0,90.19472,22.21861
22180104,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,283,0,90.17389,22.19444
22180105,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,282,0,90.18361,22.19806
22180144,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,281,0,90.17778,22.20222
22180146,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,285,0,90.195,22.21639
22180150,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,283,0,90.17639,22.21167
22180153,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,285,0,90.18278,22.21222
22180195,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,283,0,90.17028,22.1975
22180198,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,275,0,90.17278,22.21194
22180432,Barisal,Barguna,Barguna Sadar,Keorabunia,Tulsibaria,285,0,90.18389,22.20361
22180058,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,320,0,90.07444,22.20694
22180059,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,300,0,90.07472,22.19778
22180062,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,317,0,90.07889,22.20917
22180119,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,325,0,90.08056,22.21056
22180122,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,322,0,90.07389,22.20667
22180125,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,271,0,90.07389,22.21389
22180230,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,277,0,90.07417,22.21472
22180237,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,267,0,90.07611,22.21056
22180239,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,282,0,90.07861,22.20389
22180260,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,280,0,90.07639,22.20444
22180261,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,326,0,90.07806,22.205
22180262,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,274,0,90.07528,22.20694
22180406,Barisal,Barguna,Barguna Sadar,Badarkhali,Patakata,289,0,90.06694,22.20806
22180061,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,279,0,90.10139,22.21361
22180063,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,283,0,90.09944,22.21278
22180116,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,276,0,90.09,22.20556
22180117,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,277,0,90.09722,22.20639
22180120,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,276,0,90.09444,22.21333
22180236,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,279,0,90.09222,22.20111
22180238,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,281,0,90.09028,22.20861
22180255,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,279,0,90.09,22.20944
22180256,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,321,0,90.08806,22.21139
22180257,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,326,0,90.09667,22.2025
22180258,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,327,0,90.09611,22.20194
22180259,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,279,0,90.10278,22.19472
22180402,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,279,0,90.09306,22.21167
22180404,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,283,0,90.10167,22.21083
22180405,Barisal,Barguna,Barguna Sadar,Badarkhali,Badarkhali,284,0,90.10139,22.21222
22160008,Barisal,Barguna,Amtali,Kukua,Kukua,285,0,90.28667,22.19
22160316,Barisal,Barguna,Amtali,Kukua,Kukua,288,0,90.29389,22.18556
22160414,Barisal,Barguna,Amtali,Kukua,Kukua,280,0,90.28528,22.185
22160417,Barisal,Barguna,Amtali,Kukua,Kukua,286,0,90.32,22.19833
22180320,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Jangalia,283,0,90.22306,22.18889
22180056,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,271,0,90.0525,22.20306
22180060,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,278,0,90.05611,22.2025
22180067,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,282,0,90.03639,22.19028
22180115,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,277,0,90.02778,22.19417
22180121,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,276,0,90.04944,22.19806
22180126,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,285,0,90.03556,22.19028
22180241,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,276,0,90.04556,22.19639
22180242,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,281,0,90.03528,22.19778
22180243,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,266,0,90.05361,22.20306
22180263,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,284,0,90.04889,22.19556
22180264,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,281,0,90.05389,22.2025
22180265,Barisal,Barguna,Barguna Sadar,Badarkhali,Tentulbaria,327,0,90.04861,22.20167
22160007,Barisal,Barguna,Amtali,Kukua,Dakshin Chunakhali,286,0,90.27694,22.18694
22160315,Barisal,Barguna,Amtali,Kukua,Dakshin Chunakhali,272,0,90.28583,22.18111
22160412,Barisal,Barguna,Amtali,Kukua,Dakshin Chunakhali,280,0,90.28278,22.19167
22160413,Barisal,Barguna,Amtali,Kukua,Dakshin Chunakhali,278,0,90.28583,22.19333
22180076,Barisal,Barguna,Barguna Sadar,Gaurichanna,Amtali,282,0,90.10778,22.19611
22180139,Barisal,Barguna,Barguna Sadar,Gaurichanna,Amtali,278,0,90.10778,22.20028
22180278,Barisal,Barguna,Barguna Sadar,Gaurichanna,Amtali,281,0,90.10861,22.19556
22170046,Barisal,Barguna,Patharghata,Raihanpur,Raihanpur,279,0,90.00861,22.19361
22200114,Barisal,Barguna,Patharghata,Raihanpur,Raihanpur,280,0,90.00861,22.19361
22200156,Barisal,Barguna,Patharghata,Raihanpur,Raihanpur,288,0,89.98944,22.19722
22200178,Barisal,Barguna,Patharghata,Raihanpur,Raihanpur,280,0,89.99417,22.19444
22200186,Barisal,Barguna,Patharghata,Raihanpur,Raihanpur,277,0,89.98833,22.1975
22200233,Barisal,Barguna,Patharghata,Raihanpur,Raihanpur,272,0,89.99583,22.19361
22180025,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,278,0,90.19194,22.18944
22180029,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,282,0,90.19278,22.18028
22180030,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,282,0,90.19111,22.17472
22180031,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,286,0,90.20028,22.185
22180148,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,281,0,90.19528,22.2
22180152,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,281,0,90.18556,22.19722
22180183,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,283,0,90.17528,22.17806
22180311,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,290,0,90.19083,22.19833
22180313,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,281,0,90.18611,22.19778
22180314,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,288,0,90.18,22.19194
22180315,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,294,0,90.17944,22.19139
22180321,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,289,0,90.19556,22.18833
22180322,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,349,0,90.19361,22.19389
22180323,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,342,0,90.18833,22.19722
22180324,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,287,0,90.17611,22.17861
22180325,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,286,0,90.18861,22.18194
22180326,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,290,0,90.1775,22.175
22180328,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,284,0,90.19972,22.18444
22180330,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,276,0,90.195,22.18306
22180438,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,289,0,90.19306,22.17833
22180439,Barisal,Barguna,Barguna Sadar,Ayla Patakata,Itabaria,280,0,90.2025,22.18333
22160143,Barisal,Barguna,Amtali,Atharagashia,Sonakhali,265,0,90.35222,22.18667
22160144,Barisal,Barguna,Amtali,Atharagashia,Sonakhali,264,0,90.355,22.18806
22160145,Barisal,Barguna,Amtali,Atharagashia,Sonakhali,279,0,90.32861,22.18361
22160391,Barisal,Barguna,Amtali,Atharagashia,Sonakhali,282,0,90.34139,22.17917
22160469,Barisal,Barguna,Amtali,Atharagashia,Sonakhali,282,0,90.34639,22.18167
22180007,Barisal,Barguna,Barguna Sadar,Gaurichanna,Khajurtala,287,0,90.11639,22.17083
22180008,Barisal,Barguna,Barguna Sadar,Gaurichanna,Khajurtala,283,0,90.11861,22.17333
22180068,Barisal,Barguna,Barguna Sadar,Gaurichanna,Khajurtala,287,0,90.12917,22.17972
22180069,Barisal,Barguna,Barguna Sadar,Gaurichanna,Khajurtala,273,0,90.11278,22.17917
22180073,Barisal,Barguna,Barguna Sadar,Gaurichanna,Khajurtala,283,0,90.1275,22.195
